CACYBP,-0.6212388758,-0.0306473362,0.2408082803,0.4565217443,0.4349178567
PSMD7,-0.6151083661,-0.6292437936,0.3607513706,-0.0776294927,0.2105175745
STIP1,-0.6103435249,-0.3100880236,0.3477155048,0.5989334759,0.2462856106
SPTAN1,-0.6080194902,-0.2799845378,-0.6801947941,-0.4330902717,-0.0387795783
CALR,-0.6007717997,-0.2759954079,0.1413594141,0.2205763456,0.260020709
HNRPD,-0.5957342905,-0.0575535816,0.4008512865,0.3500895885,0.3183942161
MIF,-0.5877455642,-0.0809905301,0.113601857,0.1946465932,0.2652650535
HNRPCL1,-0.5846243769,-0.1040689384,0.3014498732,-0.1409355844,0.2173833081
RALY,-0.5603549671,-0.3903353209,0.5007538286,0.3424828883,-0.0165567293
PGAM4,-0.5596366807,0.0378947112,0.379853295,0.3377309865,-0.2536187076
HSPA4,-0.5552119434,0.1205101191,-0.2480155902,0.4915930907,-0.261097842
ACTN1,-0.5515737284,0.1984847943,-0.2154291428,0.2087943254,0.2188826147
DYNLL1,-0.5491489817,-0.2922456173,0.1053875769,-0.1475186154,0.2159597093
PDIA6,-0.5483529287,0.5069543891,-0.5734949039,0.2085599425,0.1214173884
ADAR,-0.5450425457,0.1717275299,0.3747768226,0.1845661086,-0.65257915
GDI2,-0.5427186276,-0.2064748824,0.2656908569,0.3324539148,-0.339824353
ERP29,-0.5389115606,-0.0686065311,0.0568754377,0.6231016287,0.009620272
TPI1,-0.5365920636,0.2559447516,0.5273201301,0.216412807,0.4081537572
TPM4,-0.5226223158,-0.2415002096,0.2706009863,0.2068199916,0.3939106703
HNRPA0,-0.4992956877,0.3135818153,-0.1305994256,0.192282749,0.1549747637
GSTO1,-0.4887738112,-0.0731432601,-0.1610090113,0.3655733121,0.5092730071
STRAP,-0.4830052007,-0.5316456559,0.2134951235,0.3445603178,0.1021867584
DDX5,-0.4777793785,0.1957707314,0.1205354933,0.0691150969,0.4145873134
AKR1B1,-0.4740264986,-0.2678994641,0.2904556864,0.5874279286,0.5644961471
RCC2,-0.4712709911,-0.0608680826,-0.140947263,0.5175951383,-0.1508679071
SF3B2,-0.4594852618,0.4203459373,0.4391272682,0.4326386087,0.957751895
HNRPC,-0.4542979715,-0.8983279599,-0.34648634,0.4084076666,0.7008961001
BUB3,-0.4458748304,-0.2620918711,-0.4938647388,-0.0745870845,-0.2113322968
PCNA,-0.4387232201,-0.0702449383,0.0191885626,0.3801531345,0.237213021
BTF3,-0.4256084973,-0.5291862153,0.2461586158,-0.3122546813,1.1173944471
PGAM2,-0.4203563953,0.0982664685,0.2624339141,0.1927398396,0.3673768858
,-0.4151371319,-0.040627959,0.187706412,1.0734436414,0.5263875671
MYL6,-0.4100320531,0.0860043313,0.0176762484,0.1976264763,0.1313531687
ENO2,-0.4022790212,0.07662359,0.8807526077,0.5944908884,0.2391683502
PLS1,-0.3973581097,0.2171696528,0.273870652,0.1779193608,0.1864815967
PKM2,-0.3893527212,0.0023826267,0.060787613,0.1056052936,0.2721497421
MTPN,-0.3799657008,-0.0900571371,2.1490443501,-1.4657886563,0.5143419112
CAPZB,-0.3788275808,0.1664954206,0.061652918,0.2465374967,0.6306869687
CAP1,-0.3541140423,-0.2447590727,0.2070629046,0.3117095136,0.0321092841
RPS19,-0.3499489017,-0.4508863096,0.2054361592,0.3749638495,0.2214820617
NAP1L4,-0.3466970016,0.1215077871,-0.1868352046,0.5012851718,-0.0421957398
HSPA5,-0.3427383576,-0.0694313238,0.2444222109,0.1271959837,0.0241105795
GSPT1,-0.329861011,-0.2651683778,0.2291817522,0.3718990893,0.369045108
HNRPDL,-0.3270754365,-0.3706273111,0.9061450316,0.6387493418,0.0068192473
RBM39,-0.3125455963,0.6418120498,0.2658329178,-0.1939130688,-0.6022848867
XPO1,-0.3113348936,-0.0836886846,-0.1976340151,-0.1835240552,-0.8677788544
VIL2,-0.3080655557,-0.4227283637,-0.5184242168,0.7050405744,-0.1228851882
PARP1,-0.30070581,0.3104796185,0.3394012562,0.3130896087,0.7043016961
SEPT9,-0.2977386916,-0.2673097058,0.1720238971,0.2984384336,0.0552311611
EPRS,-0.2955199537,0.4524147165,0.4998961389,-0.1232411716,0.3690396576
KHSRP,-0.2951405872,-0.6466316059,0.3873525515,0.5223771199,0.3323811113
HIST1H2AA,-0.2842969588,0.4263692509,-0.3908619743,0.2054198762,0.1394173969
CAPZB,-0.2765168166,-0.2854040962,1.0245478195,0.6033805825,0.3948803164
YARS,-0.263658819,0.3025917431,0.450533484,0.669838662,0.0087826122
DNAJB1,-0.2559565872,0.6554656928,0.8032106157,-1.0446792983,0.1200696326
NUDT5,-0.2456899765,-0.1990737273,0.4253892608,0.762492409,0.684090649
ALDOA,-0.2236603979,0.157983871,0.0136035529,0.299680646,0.3176520841
RPL27,-0.2200723412,-0.4752048516,0.1837938675,-0.2266382859,0.9693345423
PSME2,-0.2199332084,0.0704969765,0.7119191824,0.6916441852,0.7429040154
SF3A3,-0.2158666111,-0.1100483636,-0.7806799731,1.0170628584,-1.0907374142
PSMD10,-0.2089390148,0.411094121,0.3445024171,0.8026230911,0.6579156667
YWHAG,-0.1976447288,-0.4381047557,-0.0087558268,0.1690556674,0.5274732909
P4HB,-0.1848664638,0.0180936239,0.4266587662,0.4346928604,-0.0911454335
GPI,-0.178438481,0.0941052473,0.2093845208,0.1132148288,0.1313064772
LDHA,-0.1756806589,0.4162086686,0.1628504902,0.1645847532,0.1395665192
HBA1,-0.1649684292,0.2150698392,-0.7103961136,3.1446198353,0.2683265131
GARS,-0.1009059355,0.0152380213,-0.108524439,0.5888547084,0.414752651
EDARADD,-0.0894465887,0.2459905566,0.2758522226,0.2195830241,0.3927830809
FNBP1,-0.0845554335,0.0943201327,0.0666434373,-0.3718115092,-0.071823683
LDHAL6B,-0.0622246929,0.3232165412,-0.0015333856,0.3807560192,0.1476213083
ALDOC,-0.0600311808,0.3147538403,0.0115646385,0.1652741424,0.0640081664
MT1G,-0.0432779241,-0.0161680613,0.1652575408,0.7782848362,-0.0930924726
VAT1,-0.0361734287,0.2275688376,1.6006491704,1.5620576103,-0.1004648679
ENO1,-0.0033519231,0.1456463015,0.1410553283,0.0870964799,0.28929087
PGK1,0.0206409035,0.2492856502,0.249909995,0.1459227445,0.1958599876
HYOU1,0.0905945676,-0.275532612,1.1981908559,0.1960437357,-0.0053878109
LUC7L2,0.133205555,-0.5462384433,0.5279597339,-0.2875374559,0.3929396395
UBE1,0.1440980622,-0.7488890759,0.2651153753,0.2273189834,-0.6197850784
,0.1639897256,0.0863753434,0.2959564849,0.0970658345,0.3202672091
SGTA,0.1704849469,-0.2762449243,0.3796138587,0.1173624324,0.1999069515
PSAT1,0.2630430232,0.8053747175,0.420872329,0.9119355428,0.4095305681
PHGDH,0.2640427564,0.4803678369,0.338316109,0.1323757181,0.3050861758
ENO3,0.30363901,0.1921679536,0.0259768807,-3.4938553242,0.2055049927
AARS,0.3298899982,0.5132410793,0.2773343445,-0.0248317791,-0.0761144532
HNRPF,0.4276774928,-0.1073811431,0.185670299,0.5440706565,-0.2192727887
AK2,0.4361351136,-0.2105946616,-0.2753198403,0.0408014022,0.8344604353
ADH5,0.6902327355,0.2622051287,0.8281928426,-1.2687278299,0.8542766269
SEPT6,1.2096959351,-0.1429187496,0.3649068582,2.4651139247,-0.0992567213
